GAME_DATE,last_name,first_name,Injury_Status,Reason
2024-11-04,Curry,Stephen,Questionable,Injury/Illness-LeftPeroneal;Strain
2024-11-04,Melton,De'Anthony,Out,Injury/Illness-RightLowBack;Strain
2024-11-04,Podziemski,Brandin,Available,Injury/Illness-N/a;Facemask
2024-11-04,Wiggins,Andrew,Probable,Injury/Illness-LowBack;Strain
2024-11-04,BagleyIII,Marvin,Questionable,Injury/Illness-N/A;Non-CovidIllness
2024-11-04,Bey,Saddiq,Out,Injury/Illness-LeftKnee;ACLSurgery
2024-11-04,Brogdon,Malcolm,Out,Injury/Illness-RightHand;Thumb
2024-11-04,Kuzma,Kyle,Out,Injury/Illness-RightGroin;Strain
2024-11-04,Davis,Anthony,Probable,Injury/Illness-RightHip;Soreness
2024-11-04,Reaves,Austin,Probable,Injury/Illness-RightAnkle;Sprain
2024-11-04,Russell,D'Angelo,Questionable,Injury/Illness-RightFoot;Contusion
2024-11-04,Vanderbilt,Jarred,Out,"Injury/Illness-RightFoot;Surgery
Recovery"
2024-11-04,Wood,Christian,Out,"Injury/Illness-LeftKnee;Surgery
Recovery"
2024-11-04,Brown,Jaylen,Out,Injury/Illness-LeftHipFlexor;Strain
2024-11-04,Hauser,Sam,Probable,"Injury/Illness-LowBack;Injury
Management"
2024-11-04,Porzingis,Kristaps,Out,"Injury/Illness-LeftPosteriorTibialis
Tendon;SurgeryRehabilitation"
2024-11-04,Bane,Desmond,Out,Injury/Illness-RightOblique;Strain
2024-11-04,Jackson,GG,Out,"Injury/Illness-RightFifthMetatarsal;
Repair"
2024-11-04,Kennard,Luke,Out,"Injury/Illness-LeftFoot;Muscle
Strain"
2024-11-04,Konchar,John,Doubtful,Injury/Illness-RightQuad;Contusion
2024-11-04,Smart,Marcus,Out,Injury/Illness-RightAnkle;Sprain
2024-11-04,Spencer,Cam,Out,Injury/Illness-RightAnkle;Sprain
2024-11-04,WilliamsJr.,Vince,Out,"Injury/Illness-LeftTibial;Stress
Reaction"
2024-11-04,Carter,Devin,Out,Injury/Illness-LeftShoulder;Surgery
2024-11-04,Huerter,Kevin,Questionable,Injury/Illness-N/a;Illness
2024-11-04,Robinson,Orlando,Out,Injury/Illness-LeftMCL;Sprain
2024-11-04,Clarkson,Jordan,Out,"Injury/Illness-LeftHeel;Planter
fasciitis"
2024-11-04,Collier,Isaiah,Out,"Injury/Illness-RightHamstring;
Strain"
2024-11-04,Hendricks,Taylor,Out,Injury/Illness-RightFibula;Fracture
2024-11-04,Markkanen,Lauri,Questionable,Injury/Illness-LowBack;Spasms
2024-11-04,Sexton,Collin,Available,"Injury/Illness-LeftFourthfingerDIP;
Avulsionfracture"
2024-11-04,Ball,Lonzo,Out,Injury/Illness-RightWrist;Sprain
2024-11-04,LaVine,Zach,Questionable,Injury/Illness-RightAdductor;Strain
2024-11-04,Smith,Jalen,Probable,Injury/Illness-LeftKnee;Effusion
2024-11-04,Williams,Patrick,Probable,Injury/Illness-RightShoulder;Strain
2024-11-04,Achiuwa,Precious,Out,"Injury/Illness-LeftHamstring;
Strained"
2024-11-04,Payne,Cameron,Doubtful,"Injury/Illness-LeftHamstring;
Strained"
2024-11-04,Robinson,Mitchell,Out,Injury/Illness-LeftAnkle;Surgery
2024-11-04,Adams,Steven,Questionable,Injury/Illness-RightKnee;Injury
2024-11-04,Jeffries,DaQuan,Out,Injury/Illness-RightHand;Fracture
2024-11-04,Miller,Brandon,Questionable,"Injury/Illness-LeftGlute;Strain;
InjuryManagement"
2024-11-04,Richards,Nick,Out,"Injury/Illness-RightShoulder;
Soreness"
2024-11-04,Williams,Mark,Out,"Injury/Illness-LeftFoot;Tendon
Strain"
2024-11-04,Gobert,Rudy,Questionable,Injury/Illness-LeftAnkle;Sprain
2024-11-04,Banchero,Paolo,Out,Injury/Illness-RightOblique;Tear
2024-11-04,Bitadze,Goga,Questionable,"Injury/Illness-LeftFoot;Tendon
Strain"
2024-11-04,CarterJr.,Wendell,Questionable,"Injury/Illness-LeftFoot;Plantar
FasciaStrain"
2024-11-04,Hartenstein,Isaiah,Out,Injury/Illness-LeftHand;Fracture
2024-11-04,Topic,Nikola,Out,Injury/Illness-LeftKnee;Surgery
2024-11-04,Williams,Jaylin,Out,"Injury/Illness-RightHamstring;
Strain"
2024-11-04,Williams,Kenrich,Out,Injury/Illness-RightKnee;Surgery
2024-11-04,Sharpe,Shaedon,Out,"Injury/Illness-LeftShoulder;Labral
Tear"
2024-11-04,Thybulle,Matisse,Out,"Injury/Illness-RightKnee;Injury
Management"
2024-11-04,WilliamsIII,Robert,Questionable,Injury/Illness-LeftHamstring;Strain
2024-11-04,Jackson,Isaiah,Out,"Injury/Illness-RightAchillesTendon;
Tear"
2024-11-04,Nembhard,Andrew,Questionable,Injury/Illness-LeftKnee;Soreness
2024-11-04,Nesmith,Aaron,Out,Injury/Illness-LeftAnkle;Sprain
2024-11-04,Wiseman,James,Out,"Injury/Illness-LeftAchillesTendon;
Tear"
2024-11-04,Barnes,Scottie,Out,Injury/Illness-RightOrbital;Fracture
2024-11-04,Brown,Bruce,Out,"Injury/Illness-RightKnee;
ArthroscopicSurgicalProcedure"
2024-11-04,Olynyk,Kelly,Out,Injury/Illness-Back;Lumbar;Strain
2024-11-04,Quickley,Immanuel,Doubtful,"Injury/Illness-RightPelvic;
Contusion"
2024-11-04,Cancar,Vlatko,Doubtful,Injury/Illness-RightAnkle;Sprain
2024-11-04,Gordon,Aaron,Probable,"Injury/Illness-RightKnee;Contusion,
RightCalfInflammation"
2024-11-04,HolmesII,DaRon,Out,"Injury/Illness-RightAchillesTendon;
Repair"
2024-11-04,Murray,Jamal,Out,ConcussionProtocol
2024-11-04,Embiid,Joel,Out,"Injury/Illness-LeftKnee;Injury
Management"
2024-11-04,George,Paul,Questionable,Injury/Illness-LeftKnee;BoneBruise
2024-11-04,Beal,Bradley,Questionable,Injury/Illness-RightElbow;Sprain
2024-11-04,Jones,Tre,Out,Injury/Illness-RightAnkle;Sprain
2024-11-04,Vassell,Devin,Out,"Injury/Illness-RightThirdMetatarsal
Head;StressReactionSurgery"
2024-11-04,Bamba,Mo,Out,"Injury/Illness-LeftKnee;Injury
Recovery"
2024-11-04,Leonard,Kawhi,Out,"Injury/Illness-RightKnee;Injury
Recovery"
2024-11-06,Klintman,Bobi,Out,Injury/Illness-RightCalf;Contusion
2024-11-06,Thompson,Ausar,Out,"ReturntoCompetition
Reconditioning"
2024-11-06,Jeffries,DaQuan,Out,Injury/Illness-RightHand;Fracture
2024-11-06,Martin,Cody,Probable,Injury/Illness-N/A;Illness
2024-11-06,Richards,Nick,Out,"Injury/Illness-RightFirstRib;
Fracture"
2024-11-06,Williams,Mark,Out,"Injury/Illness-LeftFoot;Tendon
Strain"
2024-11-06,Banchero,Paolo,Out,Injury/Illness-RightOblique;Tear
2024-11-06,CarterJr.,Wendell,Out,"Injury/Illness-LeftFoot;Plantar
Fasciitis"
2024-11-06,Jackson,Isaiah,Out,"Injury/Illness-RightAchillesTendon;
Tear"
2024-11-06,Nembhard,Andrew,Questionable,Injury/Illness-LeftKnee;Soreness
2024-11-06,Nesmith,Aaron,Out,Injury/Illness-LeftAnkle;Sprain
2024-11-06,Wiseman,James,Out,"Injury/Illness-LeftAchillesTendon;
Tear"
2024-11-06,Melton,De'Anthony,Out,Injury/Illness-RightLowBack;Strain
2024-11-06,Podziemski,Brandin,Available,Injury/Illness-N/a;Facemask
2024-11-06,Brown,Jaylen,Out,Injury/Illness-LeftHipFlexor;Strain
2024-11-06,Porzingis,Kristaps,Out,"Injury/Illness-LeftPosteriorTibialis
Tendon;SurgeryRehabilitation"
2024-11-06,Achiuwa,Precious,Out,"Injury/Illness-LeftHamstring;
Strained"
2024-11-06,Payne,Cameron,Questionable,"Injury/Illness-LeftHamstring;
Strained"
2024-11-06,Robinson,Mitchell,Out,Injury/Illness-LeftAnkle;Surgery
2024-11-06,Bogdanovic,Bogdan,Out,"Injury/Illness-RightHamstring;
Tendinopathy"
2024-11-06,Bufkin,Kobe,Out,"Injury/Illness-RightShoulder;
Subluxation"
2024-11-06,Hunter,De'Andre,Questionable,"Injury/Illness-RightKnee;Injury
Management"
2024-11-06,Krejci,Vit,Out,Injury/Illness-RightAdductor;Strain
2024-11-06,Young,Trae,Probable,Injury/Illness-RightRib;Sprain
2024-11-06,LeVert,Caris,Questionable,Injury/Illness-RightKnee;Soreness
2024-11-06,Strus,Max,Out,Injury/Illness-RightAnkle;Sprain
2024-11-06,Tyson,Jaylon,Questionable,Injury/Illness-LeftHip;Sprain
2024-11-06,Wade,Dean,Out,Injury/Illness-Illness;Illness
2024-11-06,Hawkins,Jordan,Questionable,Injury/Illness-LowBack;Tightness
2024-11-06,Jones,Herbert,Out,Injury/Illness-RightShoulder;Strain
2024-11-06,McCollum,CJ,Out,Injury/Illness-RightAdductor;Strain
2024-11-06,MurphyIII,Trey,Out,"Injury/Illness-RightHamstring;
Strain"
2024-11-06,Murray,Dejounte,Out,Injury/Illness-LeftHand;Fracture
2024-11-06,Williamson,Zion,Questionable,Injury/Illness-RightThigh;Soreness
2024-11-06,Davis,Anthony,Questionable,Injury/Illness-LeftHeel;Contusion
2024-11-06,Reaves,Austin,Probable,Injury/Illness-RightAnkle;Sprain
2024-11-06,Russell,D'Angelo,Probable,Injury/Illness-RightFoot;Contusion
2024-11-06,Vanderbilt,Jarred,Out,"Injury/Illness-RightFoot;Surgery
Recovery"
2024-11-06,Wood,Christian,Out,"Injury/Illness-LeftKnee;Surgery
Recovery"
2024-11-06,Bane,Desmond,Out,Injury/Illness-RightOblique;Strain
2024-11-06,Jackson,GG,Out,"Injury/Illness-RightFifthMetatarsal;
Repair"
2024-11-06,Kennard,Luke,Questionable,"Injury/Illness-LeftFoot;Muscle
Strain"
2024-11-06,Konchar,John,Doubtful,Injury/Illness-RightQuad;Contusion
2024-11-06,Smart,Marcus,Out,Injury/Illness-RightAnkle;Sprain
2024-11-06,Spencer,Cam,Out,Injury/Illness-RightAnkle;Sprain
2024-11-06,WilliamsJr.,Vince,Out,"Injury/Illness-LeftTibial;Stress
Reaction"
2024-11-06,Jones,Tre,Out,Injury/Illness-RightAnkle;Sprain
2024-11-06,Sochan,Jeremy,Out,"Injury/Illness-LeftThumb;Proximal
PhalanxSurgery"
2024-11-06,Vassell,Devin,Out,"Injury/Illness-RightThirdMetatarsal
Head;StressReactionSurgery"
2024-11-06,Adams,Steven,Out,"Injury/Illness-RightKnee;Injury
Recovery"
2024-11-06,Brooks,Dillon,Questionable,Injury/Illness-N/a;Illness
2024-11-06,Eason,Tari,Questionable,Injury/Illness-N/a;Illness
2024-11-06,Ball,Lonzo,Out,Injury/Illness-RightWrist;Sprain
2024-11-06,Giddey,Josh,Probable,Injury/Illness-N/a;Non-CovidIllness
2024-11-06,LaVine,Zach,Questionable,Injury/Illness-RightAdductor;Strain
2024-11-06,Smith,Jalen,Probable,Injury/Illness-LeftKnee;Effusion
2024-11-06,Williams,Patrick,Probable,Injury/Illness-RightShoulder;Strain
2024-11-06,Exum,Dante,Out,Injury/Illness-RightWrist;Surgery
2024-11-06,Kleber,Maxi,Out,"Injury/Illness-RightHamstring;
Strain"
2024-11-06,LivelyII,Dereck,Questionable,Injury/Illness-RightShoulder;Sprain
2024-11-06,Washington,P.J.,Out,Injury/Illness-RightKnee;Sprain
2024-11-06,JaquezJr.,Jaime,Out,"Injury/Illness-stomach;
Gastroenteritis"
2024-11-06,Love,Kevin,Out,"ReturntoCompetition
Reconditioning"
2024-11-06,Beal,Bradley,Probable,Injury/Illness-RightElbow;Sprain
2024-11-06,Hartenstein,Isaiah,Out,Injury/Illness-LeftHand;Fracture
2024-11-06,Topic,Nikola,Out,Injury/Illness-LeftKnee;Surgery
2024-11-06,Williams,Jaylin,Out,"Injury/Illness-RightHamstring;
Strain"
2024-11-06,Williams,Kenrich,Out,Injury/Illness-RightKnee;Surgery
2024-11-06,Cancar,Vlatko,Doubtful,Injury/Illness-RightAnkle;Sprain
2024-11-06,Gordon,Aaron,Out,Injury/Illness-RightCalf;Strain
2024-11-06,HolmesII,DaRon,Out,"Injury/Illness-RightAchillesTendon;
Repair"
2024-11-06,Murray,Jamal,Out,ConcussionProtocol
2024-11-06,George,Paul,Probable,Injury/Illness-LeftKnee;BoneBruise
2024-11-06,Bamba,Mo,Out,"Injury/Illness-LeftKnee;Injury
Recovery"
2024-11-06,Leonard,Kawhi,Out,"Injury/Illness-RightKnee;Injury
Recovery"
2024-11-06,Barnes,Scottie,Out,Injury/Illness-RightOrbital;Fracture
2024-11-06,Brown,Bruce,Out,"Injury/Illness-RightKnee;
ArthroscopicSurgicalProcedure"
2024-11-06,Olynyk,Kelly,Out,Injury/Illness-Back;Lumbar;Strain
2024-11-06,Quickley,Immanuel,Doubtful,"Injury/Illness-RightPelvic;
Contusion"
2024-11-06,Carter,Devin,Out,Injury/Illness-LeftShoulder;Surgery
2024-11-06,Huerter,Kevin,Questionable,Injury/Illness-N/a;Illness
2024-11-06,Robinson,Orlando,Out,Injury/Illness-LeftMCL;Sprain
2024-11-07,Sharpe,Shaedon,Questionable,"Injury/Illness-LeftShoulder;Labral
Tear"
2024-11-07,Thybulle,Matisse,Out,"Injury/Illness-RightKnee;Injury
Maintenance"
2024-11-07,Clarkson,Jordan,Questionable,"Injury/Illness-LeftHeel;Plantar
fasciitis"
2024-11-07,Collier,Isaiah,Questionable,"Injury/Illness-RightHamstring;
Strain"
2024-11-07,Hendricks,Taylor,Out,Injury/Illness-RightFibula;Fracture
2024-11-07,Markkanen,Lauri,Questionable,Injury/Illness-LowBack;Spasms
2024-11-07,Sexton,Collin,Available,"Injury/Illness-LeftFourthFingerDip;
Avulsionfracture"
2024-11-07,Antetokounmpo,Giannis,Questionable,Injury/Illness-RightAdductor;Strain
2024-11-07,Middleton,Khris,Out,"Injury/Illness-BilateralAnkle;
Surgery"
2024-11-08,Bogdanovic,Bogdan,Out,"Injury/Illness-RightHamstring;
Tendinopathy"
2024-11-08,Bufkin,Kobe,Out,"Injury/Illness-RightShoulder;
Subluxation"
2024-11-08,Hunter,De'Andre,Out,"Injury/Illness-RightKnee;Injury
Management"
2024-11-08,Krejci,Vit,Out,Injury/Illness-RightAdductor;Strain
2024-11-08,Lundy,Seth,Out,Injury/Illness-LeftAnkle;Sprain
2024-11-08,Duren,Jalen,Doubtful,Injury/Illness-LeftAnkle;Sprain
2024-11-08,Klintman,Bobi,Out,Injury/Illness-RightCalf;Contusion
2024-11-08,Thompson,Ausar,Out,"ReturntoCompetition
Reconditioning"
2024-11-08,Jackson,Isaiah,Out,"Injury/Illness-RightAchillesTendon;
Tear"
2024-11-08,McConnell,T.J.,Questionable,Injury/Illness-N/a;Illness
2024-11-08,Nembhard,Andrew,Probable,Injury/Illness-LeftKnee;Sore
2024-11-08,Nesmith,Aaron,Out,Injury/Illness-LeftAnkle;Sprain
2024-11-08,Wiseman,James,Out,"Injury/Illness-LeftAchillesTendon;
Tear"
2024-11-08,Bridges,Miles,Out,"Injury/Illness-RightKnee;
Hyperextension"
2024-11-08,Jeffries,DaQuan,Out,Injury/Illness-RightHand;Fracture
2024-11-08,Miller,Brandon,Probable,"Injury/Illness-RightShoulder;
Soreness"
2024-11-08,Richards,Nick,Out,"Injury/Illness-RightFirstRib;
Fracture"
2024-11-08,Williams,Grant,Probable,Injury/Illness-LowBack;Soreness
2024-11-08,Williams,Mark,Out,"Injury/Illness-LeftFoot;Tendon
Strain"
2024-11-08,Hawkins,Jordan,Out,Injury/Illness-LowBack;Tightness
2024-11-08,Jones,Herbert,Out,Injury/Illness-RightShoulder;Strain
2024-11-08,McCollum,CJ,Out,Injury/Illness-RightAdductor;Strain
2024-11-08,MurphyIII,Trey,Doubtful,"Injury/Illness-RightHamstring;
Strain"
2024-11-08,Murray,Dejounte,Out,Injury/Illness-LeftHand;Fracture
2024-11-08,Williamson,Zion,Questionable,"Injury/Illness-LeftHamstring;
Tightness"
2024-11-08,Banchero,Paolo,Out,Injury/Illness-RightOblique;Torn
2024-11-08,CarterJr.,Wendell,Out,"Injury/Illness-LeftFoot;Plantar
fasciitis"
2024-11-08,Bogdanovic,Bojan,Out,"Injury/Illness-LeftFoot;Injury
Recovery"
2024-11-08,Clowney,Noah,Questionable,Injury/Illness-N/a;Illness
2024-11-08,Sharpe,Day'Ron,Out,Injury/Illness-LeftHamstring;Strain
2024-11-08,Watford,Trendon,Out,Injury/Illness-LeftHamstring;Strain
2024-11-08,Brown,Jaylen,Out,Injury/Illness-LeftHipFlexor;Strain
2024-11-08,Kornet,Luke,Doubtful,"Injury/Illness-RightHamstring;
Tightness"
2024-11-08,Peterson,Drew,Available,-
2024-11-08,Porzingis,Kristaps,Out,"Injury/Illness-LeftPosteriorTibialis
Tendon;SurgeryRehabilitation"
2024-11-08,Green,Draymond,Questionable,Injury/Illness-RightKnee;Contusion
2024-11-08,Melton,De'Anthony,Questionable,Injury/Illness-RightLowBack;Strain
2024-11-08,Podziemski,Brandin,Questionable,Injury/Illness-N/a;Illness
2024-11-08,Strus,Max,Out,Injury/Illness-RightAnkle;Sprain
2024-11-08,Wade,Dean,Questionable,Injury/Illness-Illness;Illness
2024-11-08,Achiuwa,Precious,Out,"Injury/Illness-LeftHamstring;
Strained"
2024-11-08,Payne,Cameron,Questionable,"Injury/Illness-LeftHamstring;
Strained"
2024-11-08,Robinson,Mitchell,Out,Injury/Illness-LeftAnkle;Surgery
2024-11-08,Beal,Bradley,Probable,Injury/Illness-RightElbow;Sprain
2024-11-08,Dunn,Ryan,Doubtful,Injury/Illness-LeftAnkle;Sprain
2024-11-08,Exum,Dante,Out,Injury/Illness-RightWrist;Surgery
2024-11-08,Kleber,Maxi,Doubtful,"Injury/Illness-RightHamstring;
Strain"
2024-11-08,LivelyII,Dereck,Out,Injury/Illness-RightShoulder;Sprain
2024-11-08,Washington,P.J.,Out,Injury/Illness-RightKnee;Sprain
2024-11-08,Adams,Steven,Questionable,"Injury/Illness-RightKnee;Injury
Recovery"
2024-11-08,Hartenstein,Isaiah,Out,Injury/Illness-LeftHand;Fracture
2024-11-08,Topic,Nikola,Out,Injury/Illness-LeftKnee;Surgery
2024-11-08,Williams,Jaylin,Out,"Injury/Illness-RightHamstring;
Strain"
2024-11-08,Williams,Kenrich,Out,Injury/Illness-RightKnee;Surgery
2024-11-08,BagleyIII,Marvin,Questionable,Injury/Illness-N/a;Non-CovidIllness
2024-11-08,Bey,Saddiq,Out,Injury/Illness-LeftKnee;ACLSurgery
2024-11-08,Brogdon,Malcolm,Out,"Injury/Illness-RightHand;Thumb
Surgery"
2024-11-08,Kuzma,Kyle,Out,Injury/Illness-RightGroin;Strain
2024-11-08,Bane,Desmond,Out,Injury/Illness-RightOblique;Strain
2024-11-08,Jackson,GG,Out,"Injury/Illness-RightFifthMetatarsal;
Repair"
2024-11-08,Konchar,John,Questionable,Injury/Illness-RightQuad;Contusion
2024-11-08,Morant,Ja,Out,Injury/Illness-RightHip;Soreness
2024-11-08,Smart,Marcus,Out,Injury/Illness-RightAnkle;Sprain
2024-11-08,Spencer,Cam,Out,Injury/Illness-RightAnkle;Sprain
2024-11-08,WilliamsJr.,Vince,Out,"Injury/Illness-LeftTibial;Stress
Reaction"
2024-11-08,Herro,Tyler,Available,Injury/Illness-LowerBack;Contusion
2024-11-08,JaquezJr.,Jaime,Questionable,"ReturntoCompetition
Reconditioning"
2024-11-08,Love,Kevin,Out,ReturntoCompetition
2024-11-08,Cancar,Vlatko,Out,Injury/Illness-RightAnkle;Sprain
2024-11-08,Gordon,Aaron,Out,Injury/Illness-RightCalf;Strain
2024-11-08,HolmesII,DaRon,Out,"Injury/Illness-RightAchillesTendon;
Repair"
2024-11-08,Murray,Jamal,Questionable,ConcussionProtocol
2024-11-08,Bamba,Mo,Out,"Injury/Illness-LeftKnee;Injury
Recovery"
2024-11-08,Leonard,Kawhi,Out,"Injury/Illness-RightKnee;Injury
Recovery"
2024-11-08,Carter,Devin,Out,Injury/Illness-LeftShoulder;Surgery
2024-11-08,Robinson,Orlando,Out,Injury/Illness-LeftMCL;Sprain
2024-11-08,Maxey,Tyrese,Out,Injury/Illness-RightHamstring;
2024-11-08,Davis,Anthony,Probable,Injury/Illness-LeftPlantar;Fasciitis
2024-11-08,Hachimura,Rui,Questionable,Injury/Illness-Illness;-
2024-11-08,Hayes,Jaxson,Probable,Injury/Illness-LeftKnee;Soreness
2024-11-08,Vanderbilt,Jarred,Out,"Injury/Illness-RightFoot;Surgery
Recovery"
2024-11-08,Wood,Christian,Out,"Injury/Illness-LeftKnee;Surgery
Recovery"
2024-11-09,George,Keyonte,Questionable,Injury/Illness-LeftFoot;Soreness
2024-11-09,Hendricks,Taylor,Out,Injury/Illness-RightFibula;Fracture
2024-11-09,Sexton,Collin,Available,"Injury/Illness-LeftFourthFingerDip;
Avulsionfracture"
2024-11-09,Branham,Malaki,Questionable,Injury/Illness-RightAnkle;Sprain
2024-11-09,Jones,Tre,Out,Injury/Illness-RightAnkle;Sprain
2024-11-09,Sochan,Jeremy,Out,"Injury/Illness-LeftThumb;Proximal
PhalanxSurgery"
2024-11-09,Vassell,Devin,Probable,"Injury/Illness-RightThirdMetatarsal
Head;StressReactionSurgery"
2024-11-09,Ball,Lonzo,Out,Injury/Illness-RightWrist;Sprain
2024-11-09,Craig,Torrey,Questionable,Injury/Illness-N/a;Illness
2024-11-09,LaVine,Zach,Questionable,Injury/Illness-RightAdductor;Strain
2024-11-09,Smith,Jalen,Probable,Injury/Illness-LeftKnee;Effusion
2024-11-09,Barnes,Scottie,Out,Injury/Illness-RightOrbital;Fracture
2024-11-09,Brown,Bruce,Out,"Injury/Illness-RightKnee;
ArthroscopicSurgicalProcedure"
2024-11-09,Mogbo,Jonathan,Probable,Injury/Illness-RightHip;Pointer
2024-11-09,Olynyk,Kelly,Out,Injury/Illness-Back;Lumbar;Strain
2024-11-09,Quickley,Immanuel,Questionable,"Injury/Illness-RightPelvic;
Contusion"
2024-11-09,Temple,Garrett,Doubtful,Injury/Illness-Back;Spasms
2024-11-09,Walter,Ja'Kobe,Out,Injury/Illness-RightACJoint;Sprain
2024-11-10,Adams,Steven,Out,"Injury/Illness-RightKnee;Injury
Recovery"
2024-11-10,Duren,Jalen,Doubtful,Injury/Illness-LeftAnkle;Sprain
2024-11-10,Klintman,Bobi,Out,Injury/Illness-RightCalf;Contusion
2024-11-10,Thompson,Ausar,Out,"ReturntoCompetition
Reconditioning"
2024-11-10,Brown,Jaylen,Questionable,Injury/Illness-LeftHipFlexor;Strain
2024-11-10,Kornet,Luke,Questionable,"Injury/Illness-RightHamstring;
Tightness"
2024-11-10,Porzingis,Kristaps,Out,"Injury/Illness-LeftPosteriorTibialis
Tendon;SurgeryRehabilitation"
2024-11-10,Springer,Jaden,Questionable,"Injury/Illness-LeftKnee;
Tendinopathy"
2024-11-10,Antetokounmpo,Giannis,Probable,"Injury/Illness-RightPatella;
Tendinopathy"
2024-11-10,JacksonJr.,Andre,Questionable,Injury/Illness-LeftHip;Pointer
2024-11-10,Middleton,Khris,Out,"Injury/Illness-BilateralAnkle;
Surgery"
2024-11-10,Rollins,Ryan,Probable,"Injury/Illness-LeftShoulder;
Contusion"
2024-11-10,TrentJr.,Gary,Questionable,Injury/Illness-LowerBack;Spasms
2024-11-10,Achiuwa,Precious,Out,"Injury/Illness-LeftHamstring;
Strained"
2024-11-10,McBride,Miles,Questionable,Injury/Illness-Illness;Illness
2024-11-10,Payne,Cameron,Questionable,"Injury/Illness-LeftHamstring;
Strained"
2024-11-10,Robinson,Mitchell,Out,Injury/Illness-LeftAnkle;Surgery
2024-11-10,Jackson,Isaiah,Out,"Injury/Illness-RightAchillesTendon;
Tear"
2024-11-10,McConnell,T.J.,Questionable,Injury/Illness-N/A;Non-COVID
2024-11-10,Nembhard,Andrew,Questionable,Injury/Illness-LeftKnee;Soreness
2024-11-10,Nesmith,Aaron,Out,Injury/Illness-LeftAnkle;Sprain
2024-11-10,Toppin,Obi,Questionable,Injury/Illness-LeftAnkle;Sprain
2024-11-10,Wiseman,James,Out,"Injury/Illness-LeftAchillesTendon;
Tear"
2024-11-10,Bey,Saddiq,Out,Injury/Illness-LeftKnee;ACLSurgery
2024-11-10,Brogdon,Malcolm,Out,"Injury/Illness-RightHand;Thumb
Surgery"
2024-11-10,Carrington,Carlton,Questionable,Injury/Illness-RightWrist;Contusion
2024-11-10,Kuzma,Kyle,Out,Injury/Illness-RightGroin;Strain
2024-11-10,Banchero,Paolo,Out,Injury/Illness-RightOblique;Torn
2024-11-10,CarterJr.,Wendell,Out,"Injury/Illness-LeftFoot;Plantar
fasciitis"
2024-11-10,Isaac,Jonathan,Probable,"Injury/Illness-RightHamstring;
Tightness"
2024-11-10,Bridges,Miles,Out,"Injury/Illness-RightKnee;Bone
Bruise"
2024-11-10,Jeffries,DaQuan,Out,Injury/Illness-RightHand;Fracture
2024-11-10,Mann,Tre,Probable,Injury/Illness-LowBack;Soreness
2024-11-10,Richards,Nick,Out,"Injury/Illness-RightFirstRib;
Fracture"
2024-11-10,Williams,Mark,Out,"Injury/Illness-LeftFoot;Tendon
Strain"
2024-11-10,Maxey,Tyrese,Out,"Injury/Illness-RightHamstring;
Strain"
2024-11-10,Podziemski,Brandin,Available,Injury/Illness-N/a;Facemask
2024-11-10,Hartenstein,Isaiah,Out,Injury/Illness-LeftHand;Fracture
2024-11-10,Topic,Nikola,Out,Injury/Illness-LeftKnee;Surgery
2024-11-10,Williams,Jaylin,Out,"Injury/Illness-RightHamstring;
Strain"
2024-11-10,Williams,Kenrich,Out,Injury/Illness-RightKnee;Surgery
2024-11-10,Butler,Jimmy,Out,Injury/Illness-RightAnkle;Sprain
2024-11-10,Herro,Tyler,Available,Injury/Illness-LowerBack;Contusion
2024-11-10,JaquezJr.,Jaime,Questionable,"ReturntoCompetition
Reconditioning"
2024-11-10,Doncic,Luka,Questionable,Injury/Illness-LeftGroin;Strain
2024-11-10,Exum,Dante,Out,Injury/Illness-RightWrist;Surgery
